state;sport;2002/2003;2003/2004;2004/2005;2005/2006;2006/2007;2007/2008;2008/2009;2009/2010;2010/2011;2011/2012;2012/2013;2013/2014;2014/2015;2015/2016;2016/2017;2017/2018;2018/2019
TN;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
TN;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TN;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TN;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TN;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
TX;Adaptive Strength Training;;;;;;;;;;;;;;0;0;0;0
TX;Beach Volleyball;;;;;;;;;;;;;;;;0;0
TX;Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Kayaking;;;;;;;;0;0;0;0;0;0;0;0;0;0
TX;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UT;Beach Volleyball;;;;;;;;;;;;;;;;0;0
UT;Football -- 6-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
